2021-09-08 09:01:37 INFO     Saving logs in: /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:29:41 INFO     	 Saving model at epoch 109 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:29:57 INFO     	 Epoch 110 | average train loss: 0.0010
2021-09-08 09:29:57 INFO     	 Epoch 110 | average valid loss: 0.0592
2021-09-08 09:30:12 INFO     	 Epoch 111 | average train loss: 0.0010
2021-09-08 09:30:12 INFO     	 Epoch 111 | average valid loss: 0.0597
2021-09-08 09:30:27 INFO     	 Epoch 112 | average train loss: 0.0010
2021-09-08 09:30:27 INFO     	 Epoch 112 | average valid loss: 0.0594
2021-09-08 09:30:42 INFO     	 Epoch 113 | average train loss: 0.0009
2021-09-08 09:30:42 INFO     	 Epoch 113 | average valid loss: 0.0592
2021-09-08 09:30:57 INFO     	 Epoch 114 | average train loss: 0.0009
2021-09-08 09:30:57 INFO     	 Epoch 114 | average valid loss: 0.0603
2021-09-08 09:30:58 INFO     	 valid MR: 2280.02 | MRR: 0.486 | H@1: 0.433 | H@3: 0.506 | H@10: 0.587
2021-09-08 09:30:58 INFO     	 Saving model at epoch 114 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:31:13 INFO     	 Epoch 115 | average train loss: 0.0009
2021-09-08 09:31:13 INFO     	 Epoch 115 | average valid loss: 0.0607
2021-09-08 09:31:29 INFO     	 Epoch 116 | average train loss: 0.0009
2021-09-08 09:31:29 INFO     	 Epoch 116 | average valid loss: 0.0605
2021-09-08 09:31:44 INFO     	 Epoch 117 | average train loss: 0.0009
2021-09-08 09:31:44 INFO     	 Epoch 117 | average valid loss: 0.0604
2021-09-08 09:31:58 INFO     	 Epoch 118 | average train loss: 0.0008
2021-09-08 09:31:58 INFO     	 Epoch 118 | average valid loss: 0.0610
2021-09-08 09:32:13 INFO     	 Epoch 119 | average train loss: 0.0008
2021-09-08 09:32:13 INFO     	 Epoch 119 | average valid loss: 0.0614
2021-09-08 09:32:14 INFO     	 valid MR: 2253.53 | MRR: 0.487 | H@1: 0.435 | H@3: 0.507 | H@10: 0.586
2021-09-08 09:32:14 INFO     	 Saving model at epoch 119 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:32:30 INFO     	 Epoch 120 | average train loss: 0.0008
2021-09-08 09:32:30 INFO     	 Epoch 120 | average valid loss: 0.0619
2021-09-08 09:32:45 INFO     	 Epoch 121 | average train loss: 0.0008
2021-09-08 09:32:45 INFO     	 Epoch 121 | average valid loss: 0.0620
2021-09-08 09:32:59 INFO     	 Epoch 122 | average train loss: 0.0008
2021-09-08 09:32:59 INFO     	 Epoch 122 | average valid loss: 0.0623
2021-09-08 09:33:14 INFO     	 Epoch 123 | average train loss: 0.0008
2021-09-08 09:33:14 INFO     	 Epoch 123 | average valid loss: 0.0623
2021-09-08 09:33:29 INFO     	 Epoch 124 | average train loss: 0.0008
2021-09-08 09:33:29 INFO     	 Epoch 124 | average valid loss: 0.0624
2021-09-08 09:33:30 INFO     	 valid MR: 2245.77 | MRR: 0.485 | H@1: 0.431 | H@3: 0.507 | H@10: 0.584
2021-09-08 09:33:45 INFO     	 Epoch 125 | average train loss: 0.0007
2021-09-08 09:33:45 INFO     	 Epoch 125 | average valid loss: 0.0632
2021-09-08 09:34:00 INFO     	 Epoch 126 | average train loss: 0.0007
2021-09-08 09:34:00 INFO     	 Epoch 126 | average valid loss: 0.0633
2021-09-08 09:34:15 INFO     	 Epoch 127 | average train loss: 0.0007
2021-09-08 09:34:15 INFO     	 Epoch 127 | average valid loss: 0.0633
2021-09-08 09:34:30 INFO     	 Epoch 128 | average train loss: 0.0007
2021-09-08 09:34:30 INFO     	 Epoch 128 | average valid loss: 0.0638
2021-09-08 09:34:45 INFO     	 Epoch 129 | average train loss: 0.0007
